rt_seq_hash	family	n_genomes	n_species	n_genera	n_source_databases	n_physical_loci	unit	denominator
f381d0260af7389c92f1242b82e973c9f121258523ca2c9fa32d16f94e6a1ef7	RVT-UG2	21	8	8	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
efd56c44a1448f9b9bd0bd1c4ec7877d31675b5681b5aa6f1d051c4392b75db7	RVT-GII	21	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0e1b43b3a31e5c9c95f1768c622839a7c8c9cea8f4c4269e1a1b0c55421a114b	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ee74b51d3e8ff1af0be4497ee19bc1e1cd371f0f6312de4e71b6610cf9d23dad	RVT-UG5	21	1	1	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
15babd0d390df45d34a16e4ca75aba4bfda115839bf25e047b6ec3efa1e882c4	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f2d1ce2f1508dad9d3634bf1aad1e1fe3e7fe1f5332ca9dd2d92e6736968793f	other	21	1	1	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f2aa267726413a2356e1ca3df81ac92be6ae41eb59d32e9cc8c58721fde2f3b8	RVT-DGRs	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0e9772c3298877ace24f2c912c21b2e448f9077ea7d76f8551873e9ac45d9385	RVT-GII	21	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0ea19e2c4c155630d6a6a2d76c9d2c08c529b210b04a88050aaea2b741df9cb3	RVT-GII	21	2	2	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
010a3548080d93fa23c48a74a34fd956adc795d2127aa152edff7eafe50fa1fb	RVT-GII	21	2	2	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0f20fed8f44b740c5e13e833f88addaf780127cbdfea3393ed53e388417a34ab	RVT-DGRs	21	11	3	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fa660b38d70abd8cfd8ebabd9c7db63f0bbc249e9f836a3e5e75f61f329918ec	Retron	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f01e098f7c1a7b664db0084ff51a12de387307aff057d3bd3c8b4b7d96a9b778	RVT-GII	21	4	4	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
010f91824f5aab5f5a129da9bb02efd63b0c056939db85fe54cd7620878c0186	RVT-DGRs	21	4	1	3	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7ef2c2229e47d2b8add688dcf71bc87964dbf494625c6e6ae1d393dbd40789f4	RVT-GII	21	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ffea5d43b7578edb77a7d85aaf6ffe11c793d236086ee1180f02f089e109e3a0	RVT-GII	21	2	1	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9589ba4386830eb9a53754bd439969ccde609b1cfd5ed582a6cf2b0449bd2c87	RVT-GII	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cf2f96232f0d027f7eac8f57c2760ec23aaa6d4ecee8b9035918b529834bfa03	Retron	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6aa94f91726b5b90013e88a972669e00eae7cb3bd414be5e78a35a8f15d0ef0b	RVT-GII	21	3	2	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9412e9c596f8704bc663dab1a65417c662dc2b9b44c85a10ec9d2309a48b298c	RVT-GII	21	13	9	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b6405c9c8a2dcdd1c3b120ab27954abb9cf24e8ecf7065395d661eb8386496bd	Retron	21	1	1	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6a5a248af07ca92f4a08f8d20834335861f0c004200bac283f4475ac362554c1	Retron	21	3	3	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4ba83a52fa9699634e0e2687f7a5aef29e5d74bfef747752f260414080f56eef	RVT-GII	21	2	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
33e083dfc3f5f1db2da5befa5d97c31fc4df90cdbcd17d8e930d5e4911e3e515	RVT-UG8	21	4	4	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cd6f6ed31dc0ea597a48f5636ebf0bb677f8ba9c2b8a287b93a4c3919ee3fd2e	Retron	21	6	1	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
34c8bff618bb5a7de30092442a93845dd16d529c84850e5e7d6d26b3a239b05f	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6a18b3e55666d73046a20e940c6cb39cc161485fd993dbea3089df439b2a010b	RVT-GII	21	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ccfa53c8ecff2733d1c6c56b6e82589210d0051ec01b12665a2a6d7bc697e39b	RVT-GII	21	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5ab5c72a9282492120680bfa0b05ab06ed3a4a4284f8851a2edf12efde4ec221	other	21	2	1	3	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
957f99ea06ff6a8d6c745d99dc22162646197495bf9a153f2e7dc4609214001e	RVT-DGRs	21	10	6	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cc94c0f641175f53abfa44f9b3ef02ad69d220afa9d75804744bb5829d7523d2	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
93c9baa6937aef28e23a89a429637dc15d5fc506065e5302260d0ada42be0470	RVT-DGRs	21	3	3	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cc8df086844b14050add31df8055fc169c721f15c1813267bc5fca4e3de5a657	other	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b6d7a2b22c409f94af9a28a9df2bf8637fc58a011bf2de6c50ae514327aea4b2	RVT-DGRs	21	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cbdd725cc7a24e93024c242ae10dcbb30ea4b7e51008f919b7c8e5fb7019acec	RVT-GII	21	2	1	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4b3e4f8c0923cf84c063c7c0cc39989b08224e2187d94932c241fe9c87d9540d	RVT-GII	21	19	17	4	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b6ef32d8b6d6c5ab85ac173aa723f9296786967682c155b36b77be465fa8fa20	RVT-DGRs	21	12	5	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
37578188f9e0b55438a1172a62c8876ce3bff0919cdb8c988dffa61c86327941	Retron	21	15	6	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cad7106eeab067c8d7391a64744831b07649516c431eb8d575daec9111298163	RVT-DGRs	21	4	4	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b6fceb3bac642978245b6d6c36b4f1243df2157749962b6685e0e2be0ea1d7a4	RVT-GII	21	2	2	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
690450c641f78d28699bf59eca5497825c8de2d467a8be7ab494ba4600e42ddb	RVT-GII	21	3	2	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9696a95cb5eae7c92b0a490a2f2cfd67cfc65ec15a25831d1a41a5df74aad311	RVT-GII	21	1	1	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
67bc86d5eba6de856db6b49cd75fb1f08751f93cedef0eade121cc70c26da663	Retron	21	2	1	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c8418c464678f0ed3fa0c12b33b399ae4716e75e4d299aed6c9398ad345a491a	RVT-GII	21	1	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b7d39196a0da20886dd052e487711d8916971416accf93245531187ab52f9e90	RVT-GII	21	7	2	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6add67292e5817cb6f8ce6a74c46c2f878b81c9e90488284518950ba2ef85c30	RVT-GII	21	2	2	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
93970868149129a73e521a88a54ead99acddd534a37480740f8128550dfcfa16	RVT-GII	21	8	3	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6767be1c402fc3515e81bad82b41eb884afe2f4971bcd7f4e7f2e55979274baa	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d4629f0fff904728b30c89df9bd5547ef916a9ae4ceffa9eaf4f7f92b76e0e20	Retron	21	3	3	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d62f0c3c510b9f3c922b8335ecd2fea3354e983ccc75bb5e202aa829604e535e	Retron	21	5	2	3	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2bd4b4fdd05b825d3c7f4fd993f9b9ba9c82464e2a3d929a7afa15beb540c838	RVT-GII	21	6	2	3	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4ec970514d58b23d366d522b5eb6e6f0e21ecd2f6368451d0717e7fffa8e28bb	other	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
593c4bf72f2ab6c8729686c013564099acd0f5958b68b9dc473a1954b958060e	other	21	2	2	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d61312a4119b33ba1c4cdbb49fdd643bf9a2e9f0811a82bf751a0ee61f116758	RVT-GII	21	2	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9013f98b1a8a5054fde626a7856d90a9cd28ef71b539e5ec0187bef56045ada1	RVT-GII	21	2	2	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d5dd5457223533a213e2373db5f7d0b82812992dc1bd1df1096665fefbe078ea	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
598691fef5f1a2f2d53afd8234a4975b354f1b5746caa12ed51c39c51cbdeb11	RVT-UG5	21	2	2	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4e45cc60cae2b1703d8ee13b14bc928d7284a06efb5b51caeb7a777b40d998af	RVT-GII	21	3	2	3	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
463a8eb55575e2acefea3047517d5dffce2ae38a9c2544324d9951e7842ba7c4	Retron	21	2	1	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
908dd4add08ac65f2cf069fa052916338e63c98be84703065a21c427adc20101	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6d5a9c5df3aca9405df33257bfa2327cd644d3694b19acff25035be7873f64ff	other	21	2	2	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4df2c5d3a187eea9269d4674268f9b9537f7d24d9b55ccd4cb54bed4249f1ad5	Retron	21	2	2	2	23	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2dde7d6e0ba51897d5bbf32a1c100c756a2e9919358fd49a5e1eb81bc6c458f5	RVT-GII	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4c151d6d66794cdf4f64cfa6a4aad60d5c6aa8359320bea7846a98511aab2f5e	RVT-DGRs	21	5	4	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a6925be3f8b128e07fa8144f3eccae77aaba2947f72035b3cc16f29ef42ceda7	RVT-GII	21	5	2	3	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2ee83721d00d384c845d9321e2a8a535167cc2efc6bf4e8e1361a395a8f817ce	RVT-GII	21	2	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a60d48f76e27c7f1c2d6c7355468b88f4d3847c73e9554c157d12df64da53823	RVT-GII	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6c3292f56942183ac887714478a0d46a71868496dd39470afdbd6dd31087a147	RVT-GII	21	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4ceac1890949276b5368836d3a148d300f9b874636d785577d8f16d8ca225b4c	RVT-GII	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4cbc718c6ea725abe940598d76ee9813bc8b99b2e5e5147664a204402da472e9	Retron	21	1	1	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
92d7fc23ad3f18fac74f6fbbd1d929fe0ed25f547f1aa3c4c8c6c2b2f7ffe816	Retron	21	11	7	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b57b6492de0dea8fd817ec7c6c25ae4faf79873a1270d8a860c347104bfd70ed	RVT-DGRs	21	4	3	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d10a72c7afe40e8654d80c9554ea4ddad435074258559b7ac33cad6804473aec	Retron	21	2	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4c6a41495938560086fd9a8a2ce3696a68ae0a5b23d71ce78b1a2336a3c4e47f	RVT-GII	21	13	9	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
31700e219c660d7ce1415ec922c6f43be6b56ad6a5a5285a8d7ae989579cbf06	RVT-UG8	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
932f4e2aacaa560882e909040c9e2aee990875505448386fbfd94a3140cd7295	RVT-GII	21	6	2	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
31fbb8d57e1bf605c071904f574453fb430bcfada2751c7894a8749461373c34	RVT-GII	21	2	1	3	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b8096d643dfff0e2a854acdfd0d8633af2a4da65cba12c6432129c9bbcc3a418	RVT-DGRs	21	8	6	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c6b8369e8d1b142997a5aaea7065872fe613378203a873f93137f5e27d460afb	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f348d313c386ff0864c589c6fb675a96825fa2c471a53ec06935130a35802d7	Retron	21	4	3	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5ea95b9dc42ca473c1c6ac9771cd116b5df3f6545e21b14e9cdc25523c3e9cbe	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a24f9e4de2383932ce547f45fd71dc00d20dfedbbdfd1139c049ad1164c86052	Retron	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
41dc662f6116a3860c865c986de7de0f30ee8710a3d720efbe0be3d05a2aed3b	Retron	21	4	3	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5d9d657ce811c741f84e0f8e3a87187450eec085440d2eeeadae0221f882125b	Retron	21	2	2	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
625bb64c86d51a75c14245ca5151be7d6977c1762734421de0ed1b69fd22a5d1	RVT-GII	21	4	1	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6234fa902b88a519248fe6bae3b2e18c678b7c4f6bd818b8a602a5b4f0e6bc7c	RVT-GII	21	1	1	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a2130c08ed4009a98157496407c28768110f18e8876d5cd1d55274221c1a50ff	RVT-GII	21	12	8	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
478f879795938738eeb0c333c2b42642f3969fa9426722d3b42a1b9c038b9244	RVT-DGRs	21	8	5	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9df3450c4bdb2c384d6d2db251385d5ed09188147429afb2e02b2269065c3f09	RVT-GII	21	13	7	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
46e7c5307401eda5038704b5c8ee82bb6e0ca5437e1feea3d4e50af5442e0473	RVT-GII	21	2	1	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c032866e0914ee5cbcddb3da75ac0d19361a645021c114a2c91e808b139b1ecc	RVT-GII	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bfd51abba446ab36759660dc4653b6868bf9a01bd4ecaf0856dfab526494c7e1	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bfc1e37ab27b2a6b83708a016f8ebde538b5a620b1380575710b13d06754cfb0	RVT-GII	21	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5e01bf6833bc4fa8594af373248c4d6059a9eddb466107684010b03043609b01	Retron	21	1	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bc2f12edf100b3fd7697e4f0844d629879aba79791eb34329b8a93a71b7f6785	RVT-GII	21	5	3	4	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5d27de3bca7d3a2f975154907ae01e4f2fe55384a4605fc55c01840f8aaea060	other	21	10	6	4	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
60f5f0beb9a3c73fc3b415e1e8f59d01ae78c0891afdcd6cda2a893cab8a122b	RVT-GII	21	4	3	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
447fbdb00446c6a8fbc604e32979727f3ed508bad8f3d0c92ec8bed72bac7d78	RVT-GII	21	1	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9f0b44cc6354b8981df327a329ed6f6082482cb01b701ec038fcf0c64333e623	RVT-UG8	21	3	1	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
60ad38200204f57c3bd75839ba0783801a196efcf917899db5b49bd3cc73c199	RVT-GII	21	5	5	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
be4f5b0fd139a42ab07b19e648b9bd18fca4a5e442b4ab8a6b8506b854e3ea99	RVT-UG3	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
44f2d03c14b86d21d34a6847238542f432a45fea4ceece25889055d0d50a3a0b	RVT-DGRs	21	6	5	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bc8e33ea735ae258712a5368096f381c1d491d4094e6c629d9dced86a22e160f	RVT-GII	21	2	2	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
be073941415cec73dcd92f6b0abd9f52765bf63f8ac2388e558465bac8217d8e	RVT-DGRs	21	5	4	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
456c696b673e0fb9091196402238bd86142d78ff80b22ee1ecfb0e453ee3f366	Retron	21	1	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5f46fc35385585e7843b09bced82f486d3f8a5f577fafaee6f5373acf8049266	Retron	21	2	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bcda35f43e3d4cfdbbf9357481e9f74c9b8686b0213066b7e5c204939b6fb905	RVT-GII	21	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bd4d44cbd67986740a84ae5e1e192a2fd06901af4331a22d8dbf247fca224f53	other	21	4	2	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
460dfa2a56d72acd28e11d1ae2cfb116e2b385949e9ea68d6f9ad7d844136154	RVT-AbiP2	21	1	1	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c180ce092212f75202900f54da6afe76bca47f371aca9085f1faa612454f58e9	Retron	21	2	1	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c1b9771de565460a8d67d09e004419c4b30eb284c64d5d30fec51dad84b16ebf	RVT-UG8	21	2	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3c454074462a6ce68ea7b5dafd984d54ac0cfc5198ddd7eddf3cd35fc203c8f5	RVT-UG5	21	6	4	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a3f2d469e78c9820d7b50ff51fc0f9370c64204b6751a90e9551e37dbc8a882a	Retron	21	2	1	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c657c2ebca5e8bd13908d44046c36603be0142a2a8270551bfc9521943f35fcf	RVT-UG4	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c630fe465daf789b9062c1e6e78a06f74ee0b72bdce5f0191180d198d52198e1	RVT-GII	21	1	1	3	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
99cd4f6ce25d034af5f0540d7fef9d034f309c7ca245ec5aa87a8d36ed6f9930	RVT-GII	21	1	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b8453beb3bd630bf52083a5b22f776c0ab40c3fb1ce2657d1464754332f54679	Retron	21	2	1	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6611535febaa50d8484c647b27ba082e0903be21fc682caf7e20b37dfd9570f4	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
49ee666e4285bf4983712eb692c3bc0eaf9c6f2ba9af290b72d908d83d341219	RVT-GII	21	7	3	3	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c581d9cf3256d9b33673822a464a82537b185b3c14f896216ae7fc202e3220e3	RVT-DGRs	21	14	12	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b8a7eb78f202e6cf99fcb55b0c391f504f131f33397ea1153ddf5b1208d6244a	RVT-GII	21	11	10	4	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a45fd5214d3e163e780e0da7840fbf3beb5c95d778daa7ae747049f77f1bb1cf	RVT-GII	21	6	2	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5bf35412aa48cb751a466be32856f1069ea4bb460f4b62382e85946801cc5fec	RVT-GII	21	3	3	4	41	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c518fefe648c0aff2ecce574516e99be8665716f512bc7221751715d668f7bd3	Retron	21	2	1	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6486572cd758afd96cbd4d32c39ca2ac55f65115887aa0fc5a9c5577169be488	RVT-GII	21	19	13	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b93db539d8362ece158e572e97a368c2d22def0f70283edff9490aca8eaa2adf	RVT-GII	21	6	2	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9ba6662a743e6c70ef63f9a74e3498f65085fb6202dbdcd3d0def1a50085a1f3	RVT-UG17	21	9	8	4	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
41966dd1813d10e0324f5c4f3a1376cf044262182cfda2f495367a7bdca44475	RVT-UG5	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c3d571238f1bbc8cb554b7347f117ba3375475287378d7cd4fc15f37e7dfb4a4	RVT-GII	21	5	3	3	23	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5c2a0e45869cd780bf5f7049fe2f1b0bab12dc87d3218ad58bd2c81ea59e736f	RVT-GII	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
